시도,시군구,연령군,환자수
강원,정선군,0~9세,0
강원,정선군,10~19세,0
강원,정선군,20~29세,0
강원,정선군,30~39세,0
강원,정선군,40~49세,0
강원,정선군,50~59세,0
강원,정선군,60~69세,0
강원,정선군,70~79세,0
강원,정선군,80~89세,0
강원,정선군,90~99세,0
강원,정선군,100세 이상,0
강원,철원군,0~9세,0
강원,철원군,10~19세,0
강원,철원군,20~29세,0
강원,철원군,30~39세,0
강원,철원군,40~49세,0
강원,철원군,50~59세,0
강원,철원군,60~69세,0
강원,철원군,70~79세,0
강원,철원군,80~89세,0
강원,철원군,90~99세,0
강원,철원군,100세 이상,0
강원,철원군,0~9세,0
강원,철원군,10~19세,0
강원,철원군,20~29세,0
강원,철원군,30~39세,0
강원,철원군,40~49세,0
강원,철원군,50~59세,0
강원,철원군,60~69세,0
강원,철원군,70~79세,0
강원,철원군,80~89세,0
강원,철원군,90~99세,0
강원,철원군,100세 이상,0
강원,평창군,0~9세,0
강원,평창군,10~19세,0
강원,평창군,20~29세,0
강원,평창군,30~39세,0
강원,평창군,40~49세,0
강원,평창군,50~59세,0
강원,평창군,60~69세,0
강원,평창군,70~79세,0
강원,평창군,80~89세,0
강원,평창군,90~99세,0
강원,평창군,100세 이상,0
강원,평창군,0~9세,0
강원,평창군,10~19세,0
강원,평창군,20~29세,0
강원,평창군,30~39세,0
강원,평창군,40~49세,0
강원,평창군,50~59세,0
강원,평창군,60~69세,0
강원,평창군,70~79세,0
강원,평창군,80~89세,0
강원,평창군,90~99세,0
강원,평창군,100세 이상,0
강원,홍천군,0~9세,0
강원,홍천군,10~19세,0
강원,홍천군,20~29세,0
강원,홍천군,30~39세,0
강원,홍천군,40~49세,0
강원,홍천군,50~59세,0
강원,홍천군,60~69세,0
강원,홍천군,70~79세,0
강원,홍천군,80~89세,0
강원,홍천군,90~99세,0
강원,홍천군,100세 이상,0
강원,홍천군,0~9세,0
강원,홍천군,10~19세,0
강원,홍천군,20~29세,0
강원,홍천군,30~39세,0
강원,홍천군,40~49세,0
강원,홍천군,50~59세,0
강원,홍천군,60~69세,0
강원,홍천군,70~79세,0
강원,홍천군,80~89세,0
강원,홍천군,90~99세,0
강원,홍천군,100세 이상,0
강원,화천군,0~9세,0
강원,화천군,10~19세,0
강원,화천군,20~29세,0
강원,화천군,30~39세,0
강원,화천군,40~49세,0
강원,화천군,50~59세,0
강원,화천군,60~69세,0
강원,화천군,70~79세,0
강원,화천군,80~89세,0
강원,화천군,90~99세,0
강원,화천군,100세 이상,0
강원,화천군,0~9세,0
강원,화천군,10~19세,0
강원,화천군,20~29세,0
강원,화천군,30~39세,0
강원,화천군,40~49세,0
강원,화천군,50~59세,0
강원,화천군,60~69세,0
강원,화천군,70~79세,0
강원,화천군,80~89세,0
강원,화천군,90~99세,0
강원,화천군,100세 이상,0
강원,횡성군,0~9세,0
강원,횡성군,10~19세,0
강원,횡성군,20~29세,0
강원,횡성군,30~39세,0
강원,횡성군,40~49세,0
강원,횡성군,50~59세,0
강원,횡성군,60~69세,0
강원,횡성군,70~79세,0
강원,횡성군,80~89세,0
강원,횡성군,90~99세,0
강원,횡성군,100세 이상,0
강원,횡성군,0~9세,0
강원,횡성군,10~19세,0
강원,횡성군,20~29세,0
강원,횡성군,30~39세,0
강원,횡성군,40~49세,0
강원,횡성군,50~59세,0
강원,횡성군,60~69세,0
강원,횡성군,70~79세,0
강원,횡성군,80~89세,0
강원,횡성군,90~99세,0
강원,횡성군,100세 이상,0
강원,강릉시,0~9세,0
강원,강릉시,10~19세,11
강원,강릉시,20~29세,0
강원,강릉시,30~39세,11
강원,강릉시,40~49세,0
강원,강릉시,50~59세,0
강원,강릉시,60~69세,0
강원,강릉시,70~79세,0
강원,강릉시,80~89세,0
강원,강릉시,90~99세,0
강원,강릉시,100세 이상,0
강원,강릉시,0~9세,0
강원,강릉시,10~19세,0
강원,강릉시,20~29세,0
강원,강릉시,30~39세,17
강원,강릉시,40~49세,22
강원,강릉시,50~59세,13
강원,강릉시,60~69세,10
강원,강릉시,70~79세,0
강원,강릉시,80~89세,0
강원,강릉시,90~99세,0
강원,강릉시,100세 이상,0
강원,동해시,0~9세,0
강원,동해시,10~19세,0
강원,동해시,20~29세,0
강원,동해시,30~39세,0
강원,동해시,40~49세,0
강원,동해시,50~59세,0
강원,동해시,60~69세,0
강원,동해시,70~79세,0
강원,동해시,80~89세,0
강원,동해시,90~99세,0
강원,동해시,100세 이상,0
강원,동해시,0~9세,0
강원,동해시,10~19세,0
강원,동해시,20~29세,0
강원,동해시,30~39세,0
강원,동해시,40~49세,0
강원,동해시,50~59세,0
강원,동해시,60~69세,0
강원,동해시,70~79세,0
강원,동해시,80~89세,0
강원,동해시,90~99세,0
강원,동해시,100세 이상,0
강원,속초시,0~9세,0
강원,속초시,10~19세,0
강원,속초시,20~29세,0
강원,속초시,30~39세,0
강원,속초시,40~49세,0
강원,속초시,50~59세,0
강원,속초시,60~69세,0
강원,속초시,70~79세,0
강원,속초시,80~89세,0
강원,속초시,90~99세,0
강원,속초시,100세 이상,0
강원,속초시,0~9세,0
강원,속초시,10~19세,0
강원,속초시,20~29세,0
강원,속초시,30~39세,0
강원,속초시,40~49세,0
강원,속초시,50~59세,0
강원,속초시,60~69세,0
강원,속초시,70~79세,0
강원,속초시,80~89세,0
강원,속초시,90~99세,0
강원,속초시,100세 이상,0
강원,원주시,0~9세,0
강원,원주시,10~19세,12
강원,원주시,20~29세,0
강원,원주시,30~39세,0
강원,원주시,40~49세,0
강원,원주시,50~59세,0
강원,원주시,60~69세,0
강원,원주시,70~79세,0
강원,원주시,80~89세,0
강원,원주시,90~99세,0
강원,원주시,100세 이상,0
강원,원주시,0~9세,0
강원,원주시,10~19세,0
강원,원주시,20~29세,21
강원,원주시,30~39세,23
강원,원주시,40~49세,44
강원,원주시,50~59세,19
강원,원주시,60~69세,0
강원,원주시,70~79세,0
강원,원주시,80~89세,0
강원,원주시,90~99세,0
강원,원주시,100세 이상,0
강원,춘천시,0~9세,0
강원,춘천시,10~19세,0
강원,춘천시,20~29세,0
강원,춘천시,30~39세,0
강원,춘천시,40~49세,0
강원,춘천시,50~59세,0
강원,춘천시,60~69세,0
강원,춘천시,70~79세,0
강원,춘천시,80~89세,0
강원,춘천시,90~99세,0
강원,춘천시,100세 이상,0
강원,춘천시,0~9세,0
강원,춘천시,10~19세,0
강원,춘천시,20~29세,0
강원,춘천시,30~39세,28
강원,춘천시,40~49세,20
강원,춘천시,50~59세,14
강원,춘천시,60~69세,0
강원,춘천시,70~79세,0
강원,춘천시,80~89세,0
강원,춘천시,90~99세,0
강원,춘천시,100세 이상,0
강원,태백시,0~9세,0
강원,태백시,10~19세,0
강원,태백시,20~29세,0
강원,태백시,30~39세,0
강원,태백시,40~49세,0
강원,태백시,50~59세,0
강원,태백시,60~69세,0
강원,태백시,70~79세,0
강원,태백시,80~89세,0
강원,태백시,90~99세,0
강원,태백시,100세 이상,0
강원,태백시,0~9세,0
강원,태백시,10~19세,0
강원,태백시,20~29세,0
강원,태백시,30~39세,0
강원,태백시,40~49세,0
강원,태백시,50~59세,0
강원,태백시,60~69세,0
강원,태백시,70~79세,0
강원,태백시,80~89세,0
강원,태백시,90~99세,0
강원,태백시,100세 이상,0
강원,삼척시,0~9세,0
강원,삼척시,10~19세,0
강원,삼척시,20~29세,0
강원,삼척시,30~39세,0
강원,삼척시,40~49세,0
강원,삼척시,50~59세,0
강원,삼척시,60~69세,0
강원,삼척시,70~79세,0
강원,삼척시,80~89세,0
강원,삼척시,90~99세,0
강원,삼척시,100세 이상,0
강원,삼척시,0~9세,0
강원,삼척시,10~19세,0
강원,삼척시,20~29세,0
강원,삼척시,30~39세,0
강원,삼척시,40~49세,0
강원,삼척시,50~59세,0
강원,삼척시,60~69세,0
강원,삼척시,70~79세,0
강원,삼척시,80~89세,0
강원,삼척시,90~99세,0
강원,삼척시,100세 이상,0
충북,괴산군,0~9세,0
충북,괴산군,10~19세,0
충북,괴산군,20~29세,0
충북,괴산군,30~39세,0
충북,괴산군,40~49세,0
충북,괴산군,50~59세,0
충북,괴산군,60~69세,0
충북,괴산군,70~79세,0
충북,괴산군,80~89세,0
충북,괴산군,90~99세,0
충북,괴산군,100세 이상,0
충북,괴산군,0~9세,0
충북,괴산군,10~19세,0
충북,괴산군,20~29세,0
충북,괴산군,30~39세,0
충북,괴산군,40~49세,0
충북,괴산군,50~59세,0
충북,괴산군,60~69세,0
충북,괴산군,70~79세,0
충북,괴산군,80~89세,0
충북,괴산군,90~99세,0
충북,괴산군,100세 이상,0
충북,단양군,0~9세,0
충북,단양군,10~19세,0
충북,단양군,20~29세,0
충북,단양군,30~39세,0
충북,단양군,40~49세,0
충북,단양군,50~59세,0
충북,단양군,60~69세,0
충북,단양군,70~79세,0
충북,단양군,80~89세,0
충북,단양군,90~99세,0
충북,단양군,100세 이상,0
충북,단양군,0~9세,0
충북,단양군,10~19세,0
충북,단양군,20~29세,0
충북,단양군,30~39세,0
충북,단양군,40~49세,0
충북,단양군,50~59세,0
충북,단양군,60~69세,0
충북,단양군,70~79세,0
충북,단양군,80~89세,0
충북,단양군,90~99세,0
충북,단양군,100세 이상,0
충북,보은군,0~9세,0
충북,보은군,10~19세,0
충북,보은군,20~29세,0
충북,보은군,30~39세,0
충북,보은군,40~49세,0
충북,보은군,50~59세,0
충북,보은군,60~69세,0
충북,보은군,70~79세,0
충북,보은군,80~89세,0
충북,보은군,90~99세,0
충북,보은군,100세 이상,0
충북,보은군,0~9세,0
충북,보은군,10~19세,0
충북,보은군,20~29세,0
충북,보은군,30~39세,0
충북,보은군,40~49세,0
충북,보은군,50~59세,0
충북,보은군,60~69세,0
충북,보은군,70~79세,0
충북,보은군,80~89세,0
충북,보은군,90~99세,0
충북,보은군,100세 이상,0
충북,영동군,0~9세,0
충북,영동군,10~19세,0
충북,영동군,20~29세,0
충북,영동군,30~39세,0
충북,영동군,40~49세,0
충북,영동군,50~59세,0
충북,영동군,60~69세,0
충북,영동군,70~79세,0
충북,영동군,80~89세,0
충북,영동군,90~99세,0
충북,영동군,100세 이상,0
충북,영동군,0~9세,0
충북,영동군,10~19세,0
충북,영동군,20~29세,0
충북,영동군,30~39세,0
충북,영동군,40~49세,0
충북,영동군,50~59세,0
충북,영동군,60~69세,0
충북,영동군,70~79세,0
충북,영동군,80~89세,0
충북,영동군,90~99세,0
충북,영동군,100세 이상,0
충북,옥천군,0~9세,0
충북,옥천군,10~19세,0
충북,옥천군,20~29세,0
충북,옥천군,30~39세,0
충북,옥천군,40~49세,0
충북,옥천군,50~59세,0
충북,옥천군,60~69세,0
충북,옥천군,70~79세,0
충북,옥천군,80~89세,0
충북,옥천군,90~99세,0
충북,옥천군,100세 이상,0
충북,옥천군,0~9세,0
충북,옥천군,10~19세,0
충북,옥천군,20~29세,0
충북,옥천군,30~39세,0
충북,옥천군,40~49세,0
충북,옥천군,50~59세,0
충북,옥천군,60~69세,0
충북,옥천군,70~79세,0
충북,옥천군,80~89세,0
충북,옥천군,90~99세,0
충북,옥천군,100세 이상,0
충북,음성군,0~9세,0
충북,음성군,10~19세,0
충북,음성군,20~29세,0
충북,음성군,30~39세,0
충북,음성군,40~49세,0
충북,음성군,50~59세,0
충북,음성군,60~69세,0
충북,음성군,70~79세,0
충북,음성군,80~89세,0
충북,음성군,90~99세,0
충북,음성군,100세 이상,0
충북,음성군,0~9세,0
충북,음성군,10~19세,0
충북,음성군,20~29세,0
충북,음성군,30~39세,0
충북,음성군,40~49세,0
충북,음성군,50~59세,0
충북,음성군,60~69세,0
충북,음성군,70~79세,0
충북,음성군,80~89세,0
충북,음성군,90~99세,0
충북,음성군,100세 이상,0
충북,진천군,0~9세,0
충북,진천군,10~19세,0
충북,진천군,20~29세,0
충북,진천군,30~39세,0
충북,진천군,40~49세,0
충북,진천군,50~59세,0
충북,진천군,60~69세,0
충북,진천군,70~79세,0
충북,진천군,80~89세,0
충북,진천군,90~99세,0
충북,진천군,100세 이상,0
충북,진천군,0~9세,0
충북,진천군,10~19세,0
충북,진천군,20~29세,0
충북,진천군,30~39세,0
충북,진천군,40~49세,0
충북,진천군,50~59세,0
충북,진천군,60~69세,0
충북,진천군,70~79세,0
충북,진천군,80~89세,0
충북,진천군,90~99세,0
충북,진천군,100세 이상,0
충북,증평군,0~9세,0
충북,증평군,10~19세,0
충북,증평군,20~29세,0
충북,증평군,30~39세,0
충북,증평군,40~49세,0
충북,증평군,50~59세,0
충북,증평군,60~69세,0
충북,증평군,70~79세,0
충북,증평군,80~89세,0
충북,증평군,90~99세,0
충북,증평군,100세 이상,0
충북,증평군,0~9세,0
충북,증평군,10~19세,0
충북,증평군,20~29세,0
충북,증평군,30~39세,0
충북,증평군,40~49세,0
충북,증평군,50~59세,0
충북,증평군,60~69세,0
충북,증평군,70~79세,0
충북,증평군,80~89세,0
충북,증평군,90~99세,0
충북,증평군,100세 이상,0
충북,청주상당구,0~9세,12
충북,청주상당구,10~19세,21
충북,청주상당구,20~29세,0
충북,청주상당구,30~39세,0
충북,청주상당구,40~49세,0
충북,청주상당구,50~59세,0
충북,청주상당구,60~69세,0
충북,청주상당구,70~79세,0
충북,청주상당구,80~89세,0
충북,청주상당구,90~99세,0
충북,청주상당구,100세 이상,0
충북,청주상당구,0~9세,21
충북,청주상당구,10~19세,14
충북,청주상당구,20~29세,0
충북,청주상당구,30~39세,0
충북,청주상당구,40~49세,0
충북,청주상당구,50~59세,0
충북,청주상당구,60~69세,0
충북,청주상당구,70~79세,0
충북,청주상당구,80~89세,0
충북,청주상당구,90~99세,0
충북,청주상당구,100세 이상,0
충북,청주흥덕구,0~9세,0
충북,청주흥덕구,10~19세,0
충북,청주흥덕구,20~29세,0
충북,청주흥덕구,30~39세,0
충북,청주흥덕구,40~49세,0
충북,청주흥덕구,50~59세,0
충북,청주흥덕구,60~69세,0
충북,청주흥덕구,70~79세,0
충북,청주흥덕구,80~89세,0
충북,청주흥덕구,90~99세,0
충북,청주흥덕구,100세 이상,0
충북,청주흥덕구,0~9세,0
충북,청주흥덕구,10~19세,0
충북,청주흥덕구,20~29세,0
충북,청주흥덕구,30~39세,24
충북,청주흥덕구,40~49세,30
충북,청주흥덕구,50~59세,11
충북,청주흥덕구,60~69세,0
충북,청주흥덕구,70~79세,0
충북,청주흥덕구,80~89세,0
충북,청주흥덕구,90~99세,0
충북,청주흥덕구,100세 이상,0
충북,청주청원구,0~9세,0
충북,청주청원구,10~19세,0
충북,청주청원구,20~29세,0
충북,청주청원구,30~39세,0
충북,청주청원구,40~49세,0
충북,청주청원구,50~59세,0
충북,청주청원구,60~69세,0
충북,청주청원구,70~79세,0
충북,청주청원구,80~89세,0
충북,청주청원구,90~99세,0
충북,청주청원구,100세 이상,0
충북,청주청원구,0~9세,0
충북,청주청원구,10~19세,0
충북,청주청원구,20~29세,0
충북,청주청원구,30~39세,0
충북,청주청원구,40~49세,0
충북,청주청원구,50~59세,0
충북,청주청원구,60~69세,0
충북,청주청원구,70~79세,0
충북,청주청원구,80~89세,0
충북,청주청원구,90~99세,0
충북,청주청원구,100세 이상,0
충북,청주서원구,0~9세,0
충북,청주서원구,10~19세,11
충북,청주서원구,20~29세,0
충북,청주서원구,30~39세,10
충북,청주서원구,40~49세,0
충북,청주서원구,50~59세,0
충북,청주서원구,60~69세,0
충북,청주서원구,70~79세,0
충북,청주서원구,80~89세,0
충북,청주서원구,90~99세,0
충북,청주서원구,100세 이상,0
충북,청주서원구,0~9세,0
충북,청주서원구,10~19세,0
충북,청주서원구,20~29세,0
충북,청주서원구,30~39세,24
충북,청주서원구,40~49세,16
충북,청주서원구,50~59세,18
충북,청주서원구,60~69세,0
충북,청주서원구,70~79세,0
충북,청주서원구,80~89세,0
충북,청주서원구,90~99세,0
충북,청주서원구,100세 이상,0
충북,충주시,0~9세,0
충북,충주시,10~19세,12
충북,충주시,20~29세,0
충북,충주시,30~39세,0
충북,충주시,40~49세,0
충북,충주시,50~59세,0
충북,충주시,60~69세,0
충북,충주시,70~79세,0
충북,충주시,80~89세,0
충북,충주시,90~99세,0
충북,충주시,100세 이상,0
충북,충주시,0~9세,0
충북,충주시,10~19세,0
충북,충주시,20~29세,12
충북,충주시,30~39세,0
충북,충주시,40~49세,14
충북,충주시,50~59세,14
충북,충주시,60~69세,0
충북,충주시,70~79세,0
충북,충주시,80~89세,0
충북,충주시,90~99세,0
충북,충주시,100세 이상,0
충북,제천시,0~9세,0
충북,제천시,10~19세,0
충북,제천시,20~29세,0
충북,제천시,30~39세,0
충북,제천시,40~49세,0
충북,제천시,50~59세,0
충북,제천시,60~69세,0
충북,제천시,70~79세,0
충북,제천시,80~89세,0
충북,제천시,90~99세,0
충북,제천시,100세 이상,0
충북,제천시,0~9세,0
충북,제천시,10~19세,0
충북,제천시,20~29세,0
충북,제천시,30~39세,0
충북,제천시,40~49세,0
충북,제천시,50~59세,0
충북,제천시,60~69세,0
충북,제천시,70~79세,0
충북,제천시,80~89세,0
충북,제천시,90~99세,0
충북,제천시,100세 이상,0
충남,금산군,0~9세,0
충남,금산군,10~19세,0
충남,금산군,20~29세,0
충남,금산군,30~39세,0
충남,금산군,40~49세,0
충남,금산군,50~59세,0
충남,금산군,60~69세,0
충남,금산군,70~79세,0
충남,금산군,80~89세,0
충남,금산군,90~99세,0
충남,금산군,100세 이상,0
충남,금산군,0~9세,0
충남,금산군,10~19세,0
충남,금산군,20~29세,0
충남,금산군,30~39세,0
충남,금산군,40~49세,0
충남,금산군,50~59세,0
충남,금산군,60~69세,0
충남,금산군,70~79세,0
충남,금산군,80~89세,0
충남,금산군,90~99세,0
충남,금산군,100세 이상,0
충남,부여군,0~9세,0
충남,부여군,10~19세,0
충남,부여군,20~29세,0
충남,부여군,30~39세,0
충남,부여군,40~49세,0
충남,부여군,50~59세,0
충남,부여군,60~69세,0
충남,부여군,70~79세,0
충남,부여군,80~89세,0
충남,부여군,90~99세,0
충남,부여군,100세 이상,0
충남,부여군,0~9세,0
충남,부여군,10~19세,0
충남,부여군,20~29세,0
충남,부여군,30~39세,10
충남,부여군,40~49세,18
충남,부여군,50~59세,0
충남,부여군,60~69세,0
충남,부여군,70~79세,0
충남,부여군,80~89세,0
충남,부여군,90~99세,0
충남,부여군,100세 이상,0
충남,서천군,0~9세,0
충남,서천군,10~19세,0
충남,서천군,20~29세,0
충남,서천군,30~39세,0
충남,서천군,40~49세,0
충남,서천군,50~59세,0
충남,서천군,60~69세,0
충남,서천군,70~79세,0
충남,서천군,80~89세,0
충남,서천군,90~99세,0
충남,서천군,100세 이상,0
충남,서천군,0~9세,0
충남,서천군,10~19세,0
충남,서천군,20~29세,0
충남,서천군,30~39세,0
충남,서천군,40~49세,0
충남,서천군,50~59세,0
충남,서천군,60~69세,0
충남,서천군,70~79세,0
충남,서천군,80~89세,0
충남,서천군,90~99세,0
충남,서천군,100세 이상,0
충남,예산군,0~9세,0
충남,예산군,10~19세,0
충남,예산군,20~29세,0
충남,예산군,30~39세,0
충남,예산군,40~49세,0
충남,예산군,50~59세,0
충남,예산군,60~69세,0
충남,예산군,70~79세,0
충남,예산군,80~89세,0
충남,예산군,90~99세,0
충남,예산군,100세 이상,0
충남,예산군,0~9세,0
충남,예산군,10~19세,0
충남,예산군,20~29세,0
충남,예산군,30~39세,0
충남,예산군,40~49세,16
충남,예산군,50~59세,17
충남,예산군,60~69세,0
충남,예산군,70~79세,0
충남,예산군,80~89세,0
충남,예산군,90~99세,0
충남,예산군,100세 이상,0
충남,청양군,0~9세,0
충남,청양군,10~19세,0
충남,청양군,20~29세,0
충남,청양군,30~39세,0
충남,청양군,40~49세,0
충남,청양군,50~59세,0
충남,청양군,60~69세,0
충남,청양군,70~79세,0
충남,청양군,80~89세,0
충남,청양군,90~99세,0
충남,청양군,100세 이상,0
충남,청양군,0~9세,0
충남,청양군,10~19세,0
충남,청양군,20~29세,0
충남,청양군,30~39세,0
충남,청양군,40~49세,0
충남,청양군,50~59세,0
충남,청양군,60~69세,0
충남,청양군,70~79세,0
충남,청양군,80~89세,0
충남,청양군,90~99세,0
충남,청양군,100세 이상,0
충남,홍성군,0~9세,0
충남,홍성군,10~19세,0
충남,홍성군,20~29세,0
충남,홍성군,30~39세,0
충남,홍성군,40~49세,0
충남,홍성군,50~59세,0
충남,홍성군,60~69세,0
충남,홍성군,70~79세,0
충남,홍성군,80~89세,0
충남,홍성군,90~99세,0
충남,홍성군,100세 이상,0
충남,홍성군,0~9세,0
충남,홍성군,10~19세,0
충남,홍성군,20~29세,0
충남,홍성군,30~39세,0
충남,홍성군,40~49세,0
충남,홍성군,50~59세,0
충남,홍성군,60~69세,0
충남,홍성군,70~79세,0
충남,홍성군,80~89세,0
충남,홍성군,90~99세,0
충남,홍성군,100세 이상,0
충남,태안군,0~9세,0
충남,태안군,10~19세,0
충남,태안군,20~29세,0
충남,태안군,30~39세,0
충남,태안군,40~49세,0
충남,태안군,50~59세,0
충남,태안군,60~69세,0
충남,태안군,70~79세,0
충남,태안군,80~89세,0
충남,태안군,90~99세,0
충남,태안군,100세 이상,0
충남,태안군,0~9세,0
충남,태안군,10~19세,0
충남,태안군,20~29세,0
충남,태안군,30~39세,0
충남,태안군,40~49세,17
충남,태안군,50~59세,0
충남,태안군,60~69세,0
충남,태안군,70~79세,0
충남,태안군,80~89세,0
충남,태안군,90~99세,0
충남,태안군,100세 이상,0
충남,천안서북구,0~9세,0
충남,천안서북구,10~19세,0
충남,천안서북구,20~29세,0
충남,천안서북구,30~39세,0
충남,천안서북구,40~49세,0
충남,천안서북구,50~59세,0
충남,천안서북구,60~69세,0
충남,천안서북구,70~79세,0
충남,천안서북구,80~89세,0
충남,천안서북구,90~99세,0
충남,천안서북구,100세 이상,0
충남,천안서북구,0~9세,0
충남,천안서북구,10~19세,0
충남,천안서북구,20~29세,17
충남,천안서북구,30~39세,26
충남,천안서북구,40~49세,49
충남,천안서북구,50~59세,17
충남,천안서북구,60~69세,0
충남,천안서북구,70~79세,0
충남,천안서북구,80~89세,0
충남,천안서북구,90~99세,0
충남,천안서북구,100세 이상,0
충남,천안동남구,0~9세,10
충남,천안동남구,10~19세,28
충남,천안동남구,20~29세,17
충남,천안동남구,30~39세,23
충남,천안동남구,40~49세,19
충남,천안동남구,50~59세,10
충남,천안동남구,60~69세,0
충남,천안동남구,70~79세,0
충남,천안동남구,80~89세,0
충남,천안동남구,90~99세,0
충남,천안동남구,100세 이상,0
충남,천안동남구,0~9세,0
충남,천안동남구,10~19세,13
충남,천안동남구,20~29세,0
충남,천안동남구,30~39세,24
충남,천안동남구,40~49세,28
충남,천안동남구,50~59세,17
충남,천안동남구,60~69세,12
충남,천안동남구,70~79세,0
충남,천안동남구,80~89세,0
충남,천안동남구,90~99세,0
충남,천안동남구,100세 이상,0
충남,공주시,0~9세,0
충남,공주시,10~19세,0
충남,공주시,20~29세,0
충남,공주시,30~39세,0
충남,공주시,40~49세,0
충남,공주시,50~59세,0
충남,공주시,60~69세,0
충남,공주시,70~79세,0
충남,공주시,80~89세,0
충남,공주시,90~99세,0
충남,공주시,100세 이상,0
충남,공주시,0~9세,0
충남,공주시,10~19세,0
충남,공주시,20~29세,0
충남,공주시,30~39세,0
충남,공주시,40~49세,0
충남,공주시,50~59세,0
충남,공주시,60~69세,0
충남,공주시,70~79세,0
충남,공주시,80~89세,0
충남,공주시,90~99세,0
충남,공주시,100세 이상,0
충남,보령시,0~9세,0
충남,보령시,10~19세,0
충남,보령시,20~29세,0
충남,보령시,30~39세,0
충남,보령시,40~49세,0
충남,보령시,50~59세,0
충남,보령시,60~69세,0
충남,보령시,70~79세,0
충남,보령시,80~89세,0
충남,보령시,90~99세,0
충남,보령시,100세 이상,0
충남,보령시,0~9세,0
충남,보령시,10~19세,0
충남,보령시,20~29세,10
충남,보령시,30~39세,25
충남,보령시,40~49세,44
충남,보령시,50~59세,27
충남,보령시,60~69세,0
충남,보령시,70~79세,0
충남,보령시,80~89세,0
충남,보령시,90~99세,0
충남,보령시,100세 이상,0
충남,아산시,0~9세,0
충남,아산시,10~19세,0
충남,아산시,20~29세,0
충남,아산시,30~39세,17
충남,아산시,40~49세,0
충남,아산시,50~59세,0
충남,아산시,60~69세,0
충남,아산시,70~79세,0
충남,아산시,80~89세,0
충남,아산시,90~99세,0
충남,아산시,100세 이상,0
충남,아산시,0~9세,0
충남,아산시,10~19세,0
충남,아산시,20~29세,0
충남,아산시,30~39세,25
충남,아산시,40~49세,24
충남,아산시,50~59세,0
충남,아산시,60~69세,0
충남,아산시,70~79세,0
충남,아산시,80~89세,0
충남,아산시,90~99세,0
충남,아산시,100세 이상,0
충남,서산시,0~9세,0
충남,서산시,10~19세,0
충남,서산시,20~29세,0
충남,서산시,30~39세,0
충남,서산시,40~49세,0
충남,서산시,50~59세,0
충남,서산시,60~69세,0
충남,서산시,70~79세,0
충남,서산시,80~89세,0
충남,서산시,90~99세,0
충남,서산시,100세 이상,0
충남,서산시,0~9세,0
충남,서산시,10~19세,0
충남,서산시,20~29세,0
충남,서산시,30~39세,12
충남,서산시,40~49세,10
충남,서산시,50~59세,10
충남,서산시,60~69세,0
충남,서산시,70~79세,0
충남,서산시,80~89세,0
충남,서산시,90~99세,0
충남,서산시,100세 이상,0
충남,논산시,0~9세,0
충남,논산시,10~19세,0
충남,논산시,20~29세,0
충남,논산시,30~39세,0
충남,논산시,40~49세,0
충남,논산시,50~59세,0
충남,논산시,60~69세,0
충남,논산시,70~79세,0
충남,논산시,80~89세,0
충남,논산시,90~99세,0
충남,논산시,100세 이상,0
충남,논산시,0~9세,0
충남,논산시,10~19세,0
충남,논산시,20~29세,0
충남,논산시,30~39세,0
충남,논산시,40~49세,10
충남,논산시,50~59세,0
충남,논산시,60~69세,0
충남,논산시,70~79세,0
충남,논산시,80~89세,0
충남,논산시,90~99세,0
충남,논산시,100세 이상,0
충남,계룡시,0~9세,0
충남,계룡시,10~19세,0
충남,계룡시,20~29세,0
충남,계룡시,30~39세,0
충남,계룡시,40~49세,0
충남,계룡시,50~59세,0
충남,계룡시,60~69세,0
충남,계룡시,70~79세,0
충남,계룡시,80~89세,0
충남,계룡시,90~99세,0
충남,계룡시,100세 이상,0
충남,계룡시,0~9세,0
충남,계룡시,10~19세,0
충남,계룡시,20~29세,0
충남,계룡시,30~39세,0
충남,계룡시,40~49세,0
충남,계룡시,50~59세,0
충남,계룡시,60~69세,0
충남,계룡시,70~79세,0
충남,계룡시,80~89세,0
충남,계룡시,90~99세,0
충남,계룡시,100세 이상,0
충남,당진시,0~9세,0
충남,당진시,10~19세,0
충남,당진시,20~29세,0
충남,당진시,30~39세,0
충남,당진시,40~49세,0
충남,당진시,50~59세,0
충남,당진시,60~69세,0
충남,당진시,70~79세,0
충남,당진시,80~89세,0
충남,당진시,90~99세,0
충남,당진시,100세 이상,0
충남,당진시,0~9세,0
충남,당진시,10~19세,0
충남,당진시,20~29세,0
충남,당진시,30~39세,0
충남,당진시,40~49세,0
충남,당진시,50~59세,0
충남,당진시,60~69세,0
충남,당진시,70~79세,0
충남,당진시,80~89세,0
충남,당진시,90~99세,0
충남,당진시,100세 이상,0
전북,고창군,0~9세,0
전북,고창군,10~19세,0
전북,고창군,20~29세,0
전북,고창군,30~39세,0
전북,고창군,40~49세,0
전북,고창군,50~59세,0
전북,고창군,60~69세,0
전북,고창군,70~79세,0
전북,고창군,80~89세,0
전북,고창군,90~99세,0
전북,고창군,100세 이상,0
전북,고창군,0~9세,0
전북,고창군,10~19세,0
전북,고창군,20~29세,0
전북,고창군,30~39세,0
전북,고창군,40~49세,0
전북,고창군,50~59세,0
전북,고창군,60~69세,0
전북,고창군,70~79세,0
전북,고창군,80~89세,0
전북,고창군,90~99세,0
